ans_id,question_id,content
4186,4186,你好，外科治疗的适应证癫痫发作无法控制；有定位明确的可切除单侧局部病灶或皮质异常区。常用手术方法脑皮质病灶切除术；前颞叶切除术；大脑半球皮质切除术；癫痫的立体定位手术治疗。但癫痫疾病的药物治疗是患者都容易接受的一种治疗方法，药物的治疗，主要是用中药从病因上面慢慢的调理的，然后一步步的恢复身体的健康的，但是药物的治疗是比较漫长的，因此，患者在接受治疗的时候就要做好长期治疗的准备，坚持疾病的治疗，那么就会成功的。不管是哪一个年龄段的患者，只要第一时间检查出来，就一定要及时的到正规的医院，配合医生尽快的找到病因，积极的寻找治疗的方法，让疾病可以尽快的控制。
4187,4187,您好！神水藏药珊瑚七十味丸是用于脑血栓，脑溢血，冠心病，肢体瘫痪，心动过速或过缓，高血压，小儿麻痹，癫痫及各种神经炎等。尤其对大脑神经和心脏性疾病有特殊功效。用法用量：每次1丸。将药丸碾碎或嚼碎后用温开水冲服。如与其他药物同时使用可能会发生药物相互作用，详情请咨询医师或药师。客服咨询电话400-045-6799。很高兴为您解答，祝您身体健康！
4188,4188,小儿癫痫病的患者在前期症状表现还算是比较明显的，小儿癫痫病的患者在发病之后就会出现突然的抽搐，这种抽搐大多表现为肌张力丧失，而且大多数小儿癫痫病的患者是不可以维持姿势的。不过前期症状表现时间比较的短，大概会持续1-3秒，不过会连续数次发病。
4189,4189,癫痫病根据病因分类可以分为原发性癫痫和继发性癫痫，原发性癫痫就是指检查不出病因的；继发性癫痫是指有明确病因的癫痫，病因主要包括高烧、外伤、产伤、重生儿窒息、颅内感染、肿瘤、中毒、脑血管疾病、代谢性疾病等等。
4190,4190,药物只是起到一定控制作用，并不能解决根本问题，而且长期服用对肝功能、肾功能都是有影响的，日常饮食注意，多吃富有营养、易于消化的食物，如面食、豆类、瘦肉、鸡蛋、鱼、牛奶等，尤其应多食用豆类、新鲜蔬菜、水果、乳制品，这些含高蛋白质和含磷脂丰富的食品，有助于脑功能的恢复，同时减少癫痫发作次数。此外，少吃一些油腻肥厚的食品及中医所说的发物，鹅肉、羊肉更应少吃，辣椒、葱、蒜等刺激性很大的食物，也以少吃为好。
4191,4191,癫痫发作应该做好急救处理。这时候家人应该立即上前扶住病人，尽量让病人慢慢倒下，以免发生跌伤。对于已经倒地并且面部着地者，应使病人翻过身，以免出现呼吸道阻塞，此时如果病人已牙关紧闭，不要强行撬开，否则会造成病人牙齿松动脱落。然后家人应该解开病人的衣领和裤带，使其呼吸通畅。
4192,4192,你好，肌阵挛性癫痫的治疗：尽快查询病因，如脑室扩大，局限性脑软化，硬膜下积液，神经元蜡样质脂褐质沉等，对症冶疗。
4193,4193,癫痫病是具有遗传性的，而且遗传性相当强。如果家族中有癫痫病的病史，那么患癫痫病的几率就会很大，特别是父母有癫痫病的病史，那么患癫痫病的几率就会更大，就会比正常人高出很多倍。近亲婚配的子女患癫痫病的几率也是非常大的，所以癫痫病最好不要生育，以免造成下一代的危害。
4194,4194,癫痫是一种大脑的异常放电，和遗传，大脑发育等多种因素有关，可以分为原发性癫痫和继发性癫痫癫痫的药物是需要一直服用的，才可以控制癫痫，而二尖瓣置换术和癫痫一般没有关系，这个手术后定期复查就可以了。
4195,4195,葡萄糖不能储备在人体脑部，可是人体主要能量来源是葡萄糖，因此劳累过度或者葡萄糖供应不足时就可能引起低血糖，血糖内环境的稳定性会受到破坏，从而导致脑功能最先受损。受损从大脑皮质开始，顺延皮质下中枢、延髓等，会造成神经元大量放电，可能造成癫痫性发作。
4196,4196,你好，癫痫患者是不可以吸烟喝酒的，因为里面的尼古丁还有乙醇都是很容易导致患者大大脑出现异常放电从而到导致是有出现癫痫病发的情况发生的，对于患者的脑部还有治疗都是不利的，患者还是不要吸烟喝酒的好。
4197,4197,小儿癫痫病的病情是一种比较常见的脑部疾病，如果不及时的治疗，会给孩子带来很大的伤害，不仅会影响到孩子的身体健康，甚至会导致孩子出现智力低下，甚至是身体残疾的困扰，严重的时候会危及到生命。所以针对这种病情我们要了解一下如何治疗。
4198,4198,做好日常护理减少癫痫发作。要注意劳逸结合，避免过度劳累。饮食富含营养的清淡食物，少吃辛辣刺激性食物。保持心情愉悦。
4199,4199,您好，脑损害与脑损伤是诱发小儿癫痫的常见原因，在胚胎发育中受到病毒感染、放射线照射或是其它原因造成的胚胎发育不良可以导致癫痫；胎儿生产过程中，产伤也是造成癫痫的一个主要原因；颅脑外伤也可导致癫痫。成人的话那就是男性患者比女性患者稍多，农村发病率高于城市，另外发热、精神刺激等也是导致癫痫的病因。
4200,4200,过量饮酒，发热，过度换气，睡眠不足，过劳，饥饿，水电解质紊乱，情绪激动，某些药物都可以诱发癫痫，要注意避免。平时要注意清淡饮食，少吃辛辣刺激食物，忌烟酒，避免进食过饱，不要喝咖啡，浓茶，有兴奋作用饮料等。
4201,4201,症状是频繁的癫痫发作，至少每月4次以上，应用适当的第一线抗癫痫药物正规治疗且药物的血浓度在有效范围内，至少观察2年，仍不能控制发作且影响日常生活。
4202,4202,由于自身的疾病很有可能会影响到他的情绪，产生一种自卑的情绪，内心当中出现一种自卑感，就会产生情绪低落，闷闷不乐的表现，首先要帮助他坚持治疗，另外平时多了解她，关心她，让她改变心里那种自卑的情绪。
4203,4203,有些时候我们会看到有人突然倒地并抽搐、口吐白沫，景象十分吓人。一般人会不知所措更甚者会躲避，不采取措施救人或报警！其实倒地抽搐、口吐白沫是癫痫病发作的症状，属于癫痫病大发作，症状非常明显，只是一种病的表现形式。当患者发病时，周围的人要及时采取措施加以救助，以免患者因抽搐严重导致咬舌或倒地摔伤！
4204,4204,你好，根据你所描述的情况来看，考虑应该是有些癫痫的症状，晕的话应该没有抽搐的症状。建议你最好去三甲以上的医院检查一下，查明原因，好对症下药，平时多喝些水，祝你健康。
4205,4205,癫痫有很多治疗方法，绝大部分患者选择药物治疗，但是长期服药之后，患者发现药物治疗从根本上解决不了癫痫，目前癫痫患者健康意识都有增强，都希望彻底摆脱药物，所以说药物控制已不是治疗癫痫唯一方法，最有效最安全是针对异常放电受损神经元细胞进行修复，控制其异常放电，使大脑微生物电冲动以平衡有序方式产生，解决根本病因，达到临床治愈。
4206,4206,生活中我们一定要注意孩子的问题，对孩子的健康负责，多观察，同时，在怀孕期间也要注意保养，避免危害胎儿的问题被忽视，如果发现孩子有类似于癫痫的相关症状，一定要及时检查，及早治疗是早日康复的基本。
4207,4207,这是高烧引起的高烧惊厥，属于继发性癫痫，是不会遗传的。发热多是由细菌或病毒感染引起的，治疗以抗生素为主，单纯的使用退烧药，是治标不治本。体温过高可以口服美林或萘普生等退热药治疗，防止发生高热惊厥。也可以进行物理降温。
4208,4208,如果癫痫病患者经常发作的话就会出现脑损伤，之后记忆力就会出现障碍、智商下降，有些严重的癫痫患者还出现了性格大变、反应迟钝的现象，以后说不定生活还不能自理了。因此我们在得了癫痫病之后必须马上接受治疗，不要让癫痫病经常发作，把病情控制住就不会出现那么多的伤害了。
4209,4209,癫痫病的治疗主要靠西药控制，按时服用药物。在西药控制的前提下，可以到正规医院喝中药进行调理。平常不要剧烈运动，尽量保持情绪的稳定，不做危险的工作，尽量减少发作的次数，减轻对大脑的损伤
4210,4210,根据你的描述，癫痫是一种脑部神经异常放电的神经系统疾病，病发时没有征兆会四肢抽搐，吐白沫，会对人工作以及生活造成不便的影响，建议及时治疗。
4211,4211,你好，癫痫发病时一般是没有意识的，一般尽量保证患者受到伤害。避免患者出现咬舌，及头部摔伤等伤害，及时呼叫医务人员或者打急救电话寻求帮助，进行进一步的处理。
4212,4212,难治性癫痫不宜多吃鸡难治性癫痫病人饮食宜清淡，尽量少吃辛辣刺激性食物（辣椒，酸菜，咖啡等），多吃些新鲜蔬菜水果（黄瓜，白菜，香蕉，梨，西瓜等），多进酸食少食盐，有利于神经递质的合成，减少癫痫的发作，多进食含豆类，谷类食物。所以，鸡是高蛋白食物，不宜多吃，谢谢
4213,4213,你好！癫痫根治和每位患者的脑神经元细胞受损程度也是有一定的关系的。癫痫是大脑神经元细胞受损异常放电所致的脑部慢性疾病，想要彻底杜绝癫痫的发作，需要修复受损的脑神经元细胞受损部位，平衡大脑异常放电。从而达到彻底杜绝癫痫的发作。
4214,4214,身体出现了抽动是癫痫吗，答案是不一定的，因为除了癫痫病会出现抽动的症状之外，还有很多的疾病也会出现抽动的症状，所以只出现了一个症状是不能够判断是否患有癫痫病的，在出现了类似癫痫病的症状之后，首先要做的就是去医院进行检查，这样才能确诊自己患有的究竟是什么疾病。
